# Result analyzer ver. 1.0.5
# Input file : pc_rta.result
# Cumulative thermal conductivity at temperature 300 K.
# mode range 1 15
# Each phonon contribute to the total thermal conductivity if
# (v_x)^2+(v_y)^2+(v_z)^2 < L^2 is satisfied.
# L [nm], kappa [W/mK] (xx, xy, ...)
              0              0              0              0              0              0              0              0              0              0
           13.1        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           13.2        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           13.3        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           13.4        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           13.5        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           13.6        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           13.7        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           13.8        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           13.9        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
             14        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           14.1        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           14.2        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           14.3        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           14.4        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           14.5        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           14.6        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           14.7        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           14.8        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           14.9        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
             15        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           15.1        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           15.2        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           15.3        1.22916    4.51574e-15    8.82878e-14    4.51637e-15        1.22916   -3.11928e-14    8.82875e-14   -3.11931e-14        1.22916
           15.4        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           15.5        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           15.6        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           15.7        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           15.8        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
           15.9        1.23786     2.2169e-14    1.01119e-13     2.2169e-14        1.23786   -3.20956e-14    1.01118e-13   -3.20959e-14        1.23786
